VehicleCategory_Sedan,VehicleCategory_Sport,VehicleCategory_Utility,Make_Accura,Make_BMW,Age,Deductible,Make_Chevrolet,Make_Dodge,Make_Ferrari,Make_Ford,Make_Honda,Make_Jaguar,Make_Lexus,Make_Mazda,Make_Mecedes,Make_Mercury,Make_Nisson,Make_Pontiac,Make_Porche,Make_Saab,Make_Saturn,Make_Toyota,Make_VW,Age,VehiclePrice,DriverRating,AccidentArea_Rural,AccidentArea_Urban
False,True,False,False,False,38,400,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,38,20000.0,4,False,True
True,False,False,False,False,32,400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,32,24500.0,4,False,True
False,True,False,False,False,26,400,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,26,24500.0,2,False,True
True,False,False,False,False,57,400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,57,24500.0,1,False,True
False,True,False,False,False,29,400,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,29,69000.0,2,False,True
True,False,False,False,False,26,400,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,26,34500.0,2,False,True
True,False,False,False,False,30,400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,30,69000.0,1,False,True
True,False,False,False,False,41,400,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,41,24500.0,2,True,False
False,True,False,False,False,65,400,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,65,69000.0,4,False,True
True,False,False,False,False,33,400,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,33,24500.0,1,False,True
True,False,False,False,False,44,400,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,44,24500.0,2,False,True
True,False,False,False,False,26,400,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,26,24500.0,2,False,True
True,False,False,False,False,32,400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,32,69000.0,2,False,True
True,False,False,False,False,29,400,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,29,20000.0,3,False,True
True,False,False,False,False,26,400,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,26,24500.0,4,False,True
True,False,False,False,False,37,400,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,37,24500.0,4,True,False
False,True,False,False,False,33,400,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,33,24500.0,1,False,True
True,False,False,False,False,54,400,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,54,24500.0,2,False,True
False,True,False,False,False,26,400,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,26,34500.0,4,False,True
False,True,False,False,False,32,400,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,32,24500.0,4,False,True
False,True,False,False,False,25,400,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,25,24500.0,3,False,True
False,True,False,False,False,23,400,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,23,24500.0,3,False,True
True,False,False,False,False,0,400,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,69000.0,1,False,True
True,False,False,False,False,31,400,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,31,20000.0,1,False,True
True,False,False,False,False,0,400,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,69000.0,4,False,True
True,False,False,False,False,42,400,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,42,20000.0,4,False,True
False,True,False,True,False,42,400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,42,34500.0,2,True,False
True,False,False,False,False,32,700,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,32,24500.0,2,False,True
True,False,False,True,False,51,400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,51,24500.0,2,False,True
False,True,False,False,False,19,400,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,19,69000.0,4,False,True
True,False,False,False,False,26,400,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,26,24500.0,1,False,True
True,False,False,False,False,29,400,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,29,24500.0,2,False,True
False,True,False,False,False,29,400,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,29,34500.0,2,False,True
False,True,False,False,False,29,400,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,29,69000.0,2,False,True
False,True,False,False,False,44,500,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,44,24500.0,2,False,True
True,False,False,False,False,49,400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,49,69000.0,3,False,True
True,False,False,False,False,47,400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,47,24500.0,1,False,True
True,False,False,False,False,50,400,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,50,24500.0,3,False,True
False,True,False,False,False,50,400,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,50,34500.0,2,False,True
True,False,False,False,False,44,400,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,44,24500.0,2,False,True
True,False,False,True,False,42,400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,42,24500.0,4,False,True
True,False,False,False,False,49,400,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,49,34500.0,1,False,True
True,False,False,False,False,34,400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,34,24500.0,4,False,True
False,True,False,False,False,51,400,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,51,24500.0,2,False,True
True,False,False,False,False,26,400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,26,69000.0,2,False,True
False,True,False,False,False,39,400,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,39,24500.0,3,False,True
True,False,False,False,False,30,400,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30,69000.0,2,False,True
True,False,False,False,False,0,400,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,69000.0,3,False,True
False,True,False,False,False,47,400,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,47,24500.0,3,False,True
False,True,False,False,False,33,400,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,33,24500.0,3,False,True
True,False,False,False,False,31,400,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,31,24500.0,4,False,True
True,False,False,False,False,50,400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,50,24500.0,4,True,False
True,False,False,False,False,78,400,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,78,24500.0,1,False,True
False,True,False,False,False,41,400,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,41,34500.0,3,False,True
False,True,False,False,False,39,400,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,39,69000.0,4,False,True
True,False,False,False,False,33,400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,33,20000.0,2,False,True
False,True,False,False,False,0,400,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,69000.0,2,False,True
